userid,uniqueID,gender,age,consumption,shopping,occupation
4155,B7094975,1,23,2,3,2
4156,B8561372,1,23,3,2,2
4157,T9025619,0,17,3,2,2
4158,@8254899,1,24,1,3,2
4159,B7329108,1,16,1,1,1
4160,E6486538,0,21,2,1,2
4161,B8771194,0,20,2,1,2
4162,=7035844,0,19,2,2,1
4163,X7344458,1,24,3,1,1
4164,P8939600,1,25,2,1,2
4165,^7755268,0,21,2,2,2
4166,Y6362636,0,16,3,2,1
4167,O7399461,1,15,2,3,2
4168,P8244884,1,22,1,1,1
4169,K8350347,0,24,1,1,2
4170,W8763501,0,21,1,1,1
4171,\6423248,0,24,1,3,2
4172,^7736500,1,17,2,2,1
4173,L742893,1,21,1,2,2
4174,P75606,0,20,2,3,2
4175,D9185943,0,20,1,2,1
4176,\8560174,0,15,3,1,1
4177,X6868295,0,19,2,2,2
4178,@958944,1,22,3,1,1
4179,S9260717,0,23,3,2,2
4180,K6643259,1,22,1,3,2
4181,O7677192,1,23,1,2,2
4182,C9593606,0,17,2,2,1
4183,E7279386,0,18,2,2,1
4184,N7690028,0,22,3,3,1
4185,C7767972,0,21,2,2,1
4186,B7721125,1,16,1,1,2
4187,L6374322,1,20,2,3,2
4188,G6870301,1,23,2,3,1
4189,K8263234,0,18,3,1,2
4190,L7666408,1,18,2,1,2
4191,T8312875,1,25,1,3,1
4192,J7734774,0,25,2,2,1
4193,W7988656,0,16,3,1,2
4194,^7615323,0,25,1,3,2
4195,Y8386777,0,23,3,1,2
4196,?7520820,1,21,1,3,1
4197,H7842063,0,17,3,1,2
4198,L6961354,0,18,3,3,1
4199,J836602,0,20,3,2,1
4200,_7897074,0,19,2,2,1
4201,?8011764,1,19,2,1,2
4202,B7095925,1,18,2,1,1
4203,\6869822,1,23,3,2,2
4204,[6642750,0,23,1,2,1
4205,[7421492,0,18,2,1,2
4206,C6249171,0,21,2,2,2
4207,T8233960,0,18,1,1,2
4208,Z8361193,1,16,3,2,2
4209,T7038492,1,21,1,1,2
4210,E8614656,1,22,3,1,2
4211,Z658919,1,21,1,2,1
4212,?7095978,0,25,2,2,2
4213,K7227733,1,18,3,2,2
4214,X8972447,1,22,3,3,1
4215,_8215190,0,24,3,3,2
4216,P8237403,1,23,2,1,2
4217,H9464798,0,23,1,3,2
4218,R6716190,1,23,1,1,1
4219,W958983,1,23,2,3,2
4220,H7993991,0,17,2,3,1
4221,R8934639,0,17,3,3,2
4222,C6489808,1,16,1,1,1
4223,A8271285,1,19,2,2,1
4224,W9247204,1,21,3,1,2
4225,V9440326,0,25,1,2,2
4226,S6053468,1,23,3,2,1
4227,J7686412,0,15,1,3,2
4228,]646109,1,17,3,3,2
4229,]8531444,1,22,2,1,1
4230,M8012002,1,18,3,2,2
4231,H8596393,0,17,3,3,1
4232,<8045816,1,23,3,3,1
4233,>6726216,1,25,3,3,1
4234,N7174314,0,21,2,3,2
4235,\9316977,1,21,1,3,2
4236,_8330754,0,15,1,2,1
4237,W6055330,1,17,2,1,1
4238,K7546564,0,17,2,1,2
4239,Z6429776,0,19,3,2,1
4240,L675347,1,23,3,2,1
4241,[7190344,1,21,3,1,2
4242,@7510017,1,19,2,1,2
4243,H7133708,1,19,3,1,2
4244,M7976054,0,15,3,2,1
4245,@8540160,1,16,1,3,2
4246,B6294121,0,19,3,3,1
4247,C7935533,1,22,2,1,1
4248,Q936755,1,16,2,2,2
4249,V873688,0,17,3,1,2
4250,A8419614,0,17,2,2,2
4251,]9196949,0,22,1,1,2
4252,S626879,0,23,2,3,2
4253,H8556956,1,15,1,2,1
4254,<6861264,0,23,1,1,1
4255,_6223076,0,23,3,1,2
4256,H8413968,1,16,1,2,1
4257,H6425215,0,18,1,1,2
4258,>8670106,0,22,2,1,1
4259,]9179192,1,15,2,1,2
4260,G8844456,0,16,3,3,1
4261,K7048206,1,21,1,3,1
4262,=6182798,0,15,1,3,2
4263,U9064224,1,16,1,3,2
4264,B8427514,1,22,2,2,2
4265,J7491642,0,19,1,3,1
4266,G7255682,0,17,2,1,2
4267,Y7435421,0,20,3,2,1
4268,D8530417,1,16,2,2,2
4269,A7181137,0,17,2,1,1
4270,G8870742,0,25,3,2,2
4271,V6690955,0,23,2,3,1
4272,C8941281,1,17,1,3,2
4273,P8448104,0,23,3,3,2
4274,B9385639,0,23,1,3,2
4275,?7054401,1,25,3,2,1
4276,W7588276,0,18,3,2,1
4277,_6372179,0,16,2,2,2
4278,B8630444,1,24,1,1,1
4279,I8180033,0,15,2,1,2
4280,U6050213,0,17,3,1,1
4281,O6584235,1,17,3,3,1
4282,?9496118,0,17,3,1,1
4283,<9010507,0,18,2,2,1
4284,?8345533,0,25,3,2,1
4285,L9057715,0,17,1,3,2
4286,?6211729,1,16,2,2,1
4287,M7257591,1,18,3,3,1
4288,P8882007,1,21,1,2,2
4289,L7865654,0,17,2,1,1
4290,K9563694,0,17,3,1,1
4291,\8360188,0,17,3,1,2
4292,T6799455,1,24,2,2,2
4293,E8913282,1,19,2,3,2
4294,\6186492,0,20,2,1,2
4295,=6180945,1,23,3,2,2
4296,[6851069,0,24,2,1,2
4297,J6772202,1,18,3,1,2
4298,X9425899,0,18,1,1,1
4299,X8654786,0,16,2,1,2
4300,N6639784,0,18,2,1,2
4301,W6346584,1,19,3,3,1
4302,_8169824,1,18,2,3,1
4303,O8280171,1,23,2,2,2
4304,S7957142,0,19,2,3,1
4305,E9283670,0,20,2,1,2
4306,J7437850,1,22,1,2,1
4307,_6262477,1,22,2,2,2
4308,H6460866,0,23,1,2,2
4309,B8916415,0,16,3,1,2
4310,\8025409,1,17,1,2,2
4311,]9466368,0,20,2,3,1
4312,]7677719,1,24,2,3,1
4313,F7375431,1,16,3,2,1
4314,O8619330,1,23,3,3,1
4315,>8821193,1,22,1,1,2
4316,E7326909,0,20,3,3,1
4317,Y6152214,1,15,3,3,2
4318,A7123529,0,22,1,1,1
4319,^7039677,0,24,2,2,1
4320,S7526301,0,17,1,2,2
4321,S8013150,1,19,2,2,1
4322,P9071027,0,25,2,2,2
4323,B6165947,0,18,1,3,1
4324,Y7773006,1,25,1,1,1
4325,G6777297,1,18,3,1,1
4326,R7942595,0,22,3,3,2
4327,J9154052,0,21,3,2,1
4328,U7974653,1,18,3,3,2
4329,D7959930,0,16,3,3,2
4330,>7465435,1,24,3,3,1
4331,D621968,1,23,1,1,1
4332,B9354985,0,20,3,3,2
4333,I6360227,0,18,2,3,2
4334,L8230961,1,17,3,3,2
4335,S7321587,1,20,1,1,1
4336,V9463293,0,24,3,3,2
4337,E7135538,0,20,1,1,1
4338,T8440183,0,16,1,3,2
4339,C8916510,1,24,3,2,1
4340,I7181376,1,22,1,1,2
4341,U6846447,0,23,1,1,2
4342,P7970895,1,23,2,3,2
4343,>7663044,0,23,3,1,1
4344,[9546191,1,15,1,3,2
4345,Q7889409,0,15,2,3,2
4346,]6549424,0,19,3,1,1
4347,_8951815,0,23,3,2,1
4348,\8490096,1,23,1,1,1
4349,C8746252,0,23,3,2,1
4350,J7212126,0,21,3,3,2
4351,V7338353,1,19,1,1,1
4352,<9444673,1,16,2,1,1
4353,W8078615,0,20,2,2,1
4354,O7952020,0,23,3,2,1
4355,M6581918,1,19,3,3,2
4356,P8553804,0,19,2,2,2
4357,K6279990,1,25,1,1,2
4358,P9365282,1,22,2,1,2
4359,H8912752,1,18,3,3,1
4360,@957568,1,15,1,1,1
4361,=6362058,0,21,1,3,1
4362,=8340597,1,19,2,2,2
4363,T8364434,0,18,1,1,2
4364,Q6125268,0,19,3,3,1
4365,]717033,0,18,3,1,1
4366,]6374284,1,23,2,2,2
4367,=7942612,0,24,1,1,1
4368,M95618,0,25,2,1,1
4369,B6251414,1,22,1,2,1
4370,N8841150,0,20,2,2,2
4371,]6561769,0,24,2,1,1
4372,E8558255,0,22,1,3,2
4373,<6288727,1,19,3,2,2
4374,?816968,0,17,1,3,1
4375,S6087553,0,19,1,2,2
4376,A6773768,0,21,2,2,2
4377,M7581449,0,16,2,3,2
4378,X9037435,0,19,2,3,2
4379,X7252149,1,20,2,3,1
4380,V8364424,0,20,2,1,1
4381,@7963734,0,19,3,1,1
4382,\7632355,1,25,2,2,2
4383,Z6381255,1,16,3,3,1
4384,<6079083,0,19,3,2,2
4385,S7888874,1,18,2,3,2
4386,Q6399169,0,16,1,3,1
4387,?7074738,0,21,1,1,2
4388,J9091289,0,19,1,1,2
4389,U6933624,0,15,2,1,2
4390,M9176477,1,16,2,2,1
4391,Z8018503,1,19,1,3,1
4392,>9536766,1,24,3,3,1
4393,F7613015,0,22,1,1,1
4394,E8219022,1,17,3,3,2
4395,A8279413,1,15,2,2,1
4396,<7332794,1,20,1,2,1
4397,G8887973,0,16,3,1,2
4398,G7372333,1,15,1,3,2
4399,\6640938,0,19,2,2,2
4400,]7173287,1,17,3,2,1
4401,X6657012,1,16,1,2,2
4402,B8586088,1,19,2,1,2
4403,?8475503,0,25,2,2,1
4404,S716796,0,19,3,2,1
4405,J7018771,0,24,3,1,2
4406,I9346647,0,18,1,1,2
4407,H6329397,0,25,3,1,1
4408,R6979521,1,17,3,3,2
4409,S9474271,0,22,1,2,2
4410,<7053050,0,24,2,1,1
4411,^9599914,1,22,2,2,2
4412,E8761354,0,18,3,1,2
4413,=9199363,1,20,3,2,1
4414,H8110234,1,20,2,2,1
4415,P8633956,0,21,1,1,1
4416,=9260976,0,23,1,1,1
4417,?8066845,1,21,3,3,1
4418,G6572581,0,17,3,2,1
4419,]8049502,1,24,3,2,1
4420,T9494485,1,25,2,2,2
4421,L8831959,1,24,3,2,1
4422,^7943401,1,20,3,2,2
4423,Q93625,1,24,3,3,2
4424,A8679263,1,19,3,2,1
4425,B7411202,0,16,3,2,1
4426,B8110860,1,15,2,3,2
4427,W7646951,0,21,3,2,2
4428,O6597815,0,20,3,3,2
4429,]7485892,0,18,1,3,1
4430,<7593650,1,17,1,2,2
4431,H9475844,0,15,2,2,1
4432,@887610,0,16,2,3,2
4433,C6249018,0,25,1,2,2
4434,[7264579,0,19,3,1,2
4435,Q9136387,1,17,3,3,1
4436,R8160352,0,15,2,2,1
4437,?9582122,1,18,1,3,1
4438,F6126942,1,19,1,2,2
4439,<8897586,1,22,3,1,1
4440,E9447550,1,19,1,3,1
4441,G777695,1,15,2,3,1
4442,_7938369,0,20,1,2,1
4443,B6727219,0,21,3,3,2
4444,A8392341,0,22,3,2,2
4445,[6096293,1,17,1,3,1
4446,W6599148,0,17,1,1,1
4447,L613760,1,21,2,2,2
4448,V6781730,0,25,2,2,2
4449,?8037494,0,21,1,2,1
4450,^6759185,0,24,1,1,2
4451,U6132102,0,23,1,2,1
4452,Y7855498,1,25,2,2,2
4453,<8984305,1,16,1,3,2
4454,P9441310,1,16,3,3,2
4455,N8416489,0,17,2,3,2
4456,_7958709,0,22,3,3,2
4457,O8081241,0,15,2,3,2
4458,O9434623,0,24,2,3,2
4459,O6768552,0,24,1,1,1
4460,V648823,0,21,3,2,2
4461,@9454961,0,15,3,3,2
4462,V6272159,1,24,1,3,1
4463,V6585180,1,18,2,2,1
4464,R6934155,1,25,2,2,2
4465,A6513437,1,15,1,1,2
4466,H9182244,0,19,1,1,1
4467,S6319359,0,19,2,2,1
4468,<607031,1,22,1,1,1
4469,D7641591,1,24,2,2,1
4470,Q7783477,1,17,1,3,1
4471,H8494319,0,15,2,2,1
4472,[6716346,0,21,1,3,1
4473,_8212877,0,23,2,1,1
4474,E8886047,1,24,2,2,2
4475,F8470987,0,24,1,2,1
4476,R6511372,0,20,3,1,2
4477,Q7748664,0,21,3,1,1
4478,T6462018,0,20,1,3,2
4479,R8469177,0,18,3,2,2
4480,K8688554,0,18,2,1,1
4481,G8758568,1,15,1,2,1
4482,@6157716,1,24,2,3,2
4483,M8776546,0,15,1,3,2
4484,W6698208,1,21,1,2,1
4485,B6174453,1,23,2,2,2
4486,]8941494,0,17,3,1,1
4487,P8937185,1,16,3,1,2
4488,T687146,0,16,1,3,2
4489,[6961102,1,16,1,1,1
4490,C648214,0,22,3,3,2
4491,J8311083,1,19,2,3,1
4492,^8476777,0,16,1,3,1
4493,<8636095,1,22,1,3,1
4494,[621007,1,25,1,3,1
4495,V6026922,1,20,1,2,1
4496,_7796646,1,23,3,1,2
4497,T8968711,1,21,2,1,2
4498,M6958318,1,15,2,3,2
4499,H9315622,0,23,3,1,2
4500,A9250169,1,17,1,2,1
4501,G9247773,1,22,2,1,1
4502,H7951380,1,23,2,3,2
4503,X6912334,0,22,2,2,1
4504,R7593135,0,23,3,2,1
4505,S6712225,0,20,3,2,1
4506,I8643110,0,15,3,2,1
4507,J7449854,0,16,3,3,2
4508,A8881878,0,15,3,3,1
4509,F7629215,0,18,3,2,2
4510,M7577029,1,25,1,1,2
4511,>7434361,1,24,3,1,2
4512,^814980,0,22,1,3,1
4513,X9476502,1,25,1,2,2
4514,R6988268,1,17,3,2,1
4515,K6897451,0,25,1,2,2
4516,]8552415,1,24,3,1,1
4517,S6844275,1,15,1,1,2
4518,@7223962,0,19,3,3,2
4519,V6357854,1,20,2,3,1
4520,S8891836,1,19,2,3,2
4521,P8413699,0,19,1,3,2
4522,]8964527,0,25,3,3,2
4523,M8894764,1,16,3,1,2
4524,G7016203,0,24,2,3,2
4525,T6097048,1,21,3,1,2
4526,^8551496,0,17,2,1,2
4527,>7145710,0,21,3,1,1
4528,Z7884838,0,18,3,2,2
4529,[8134408,1,17,3,2,1
4530,R6147492,0,16,3,1,1
4531,R8677322,1,19,2,3,1
4532,V7495268,1,18,1,1,2
4533,]9336036,0,16,1,2,1
4534,I7189952,0,21,1,3,2
4535,V8357833,0,21,1,2,1
4536,=7693590,0,22,1,1,1
4537,E7843580,0,23,3,1,1
4538,_8838841,1,15,1,1,1
4539,G7964538,0,22,3,1,2
4540,P6970122,1,19,3,3,2
4541,E7742061,1,20,3,3,2
4542,=8269847,1,23,3,1,2
4543,K927734,0,15,3,2,1
4544,T8376122,1,25,3,2,2
4545,^877094,0,20,1,2,2
4546,U6927135,0,21,2,1,1
4547,U6427206,0,17,2,2,1
4548,>6151979,0,17,1,1,1
4549,W642803,1,16,3,3,2
4550,J7515191,0,25,3,2,1
4551,G8133209,0,22,2,3,2
4552,Z7467665,1,18,1,2,2
4553,O6364068,0,17,3,3,2
4554,W7792825,0,19,1,3,2
4555,W827627,0,24,2,1,1
4556,X7349067,1,24,1,3,1
4557,F9597790,1,18,2,3,1
4558,K7717677,0,23,3,1,2
4559,J6164947,0,25,2,2,2
4560,Z6592362,1,23,2,2,2
4561,=8123899,1,20,1,3,1
4562,L7087236,0,15,3,1,2
4563,E7887603,0,16,2,1,1
4564,<9160921,0,20,1,2,2
4565,K8347589,0,21,3,2,2
4566,>6633609,1,25,2,2,1
4567,X6998983,0,20,3,1,2
4568,A825728,0,15,2,3,1
4569,H899983,1,24,3,3,1
4570,@8138647,1,16,2,2,2
4571,H6824393,0,19,2,1,1
4572,>7461864,0,24,3,1,1
4573,P86360,1,24,2,2,2
4574,O8469802,0,20,3,2,1
4575,?776582,0,18,1,1,1
4576,T6240109,0,15,3,3,2
4577,[6540969,1,17,3,1,2
4578,G7666011,1,21,3,2,1
4579,[6798019,1,23,3,1,1
4580,V8859024,0,15,1,1,2
4581,N7559981,0,20,2,1,1
4582,@6350964,1,22,2,2,1
4583,O9137818,1,19,2,2,2
4584,Y8253218,0,18,2,3,1
4585,]8261716,1,19,1,1,2
4586,I614394,0,17,1,1,1
4587,X6542952,1,23,3,1,1
4588,O6735631,0,15,2,3,1
4589,\9280249,1,17,3,1,1
4590,O6584627,1,17,2,1,2
4591,E773291,0,18,2,3,2
4592,A84247,0,25,2,3,2
4593,?6262993,1,21,1,3,2
4594,\6070094,0,16,1,3,2
4595,I9155138,0,16,1,3,1
4596,@7314902,1,17,2,1,2
4597,E8776019,0,25,1,3,2
4598,O6266498,1,18,3,3,1
4599,R6038495,0,21,3,2,2
4600,_6079169,0,24,2,1,1
4601,^6153813,0,15,1,2,1
4602,V6122296,1,23,1,2,2
4603,?8498029,0,23,3,2,1
4604,\665296,1,21,1,3,1
4605,S9428642,0,25,1,1,2
4606,R6591553,1,25,1,2,2
4607,A7786121,1,15,3,1,2
4608,G6922794,0,25,1,2,2
4609,U6874901,0,16,2,2,2
4610,[7697282,0,24,2,3,1
4611,D8050027,0,18,3,2,2
4612,S8912517,1,21,2,2,1
4613,[6985893,1,17,3,1,2
4614,\7064269,1,20,2,1,1
4615,A6151770,0,22,2,1,2
4616,L8833138,0,15,1,1,1
4617,B6267144,1,22,3,3,1
4618,Y8923167,1,19,1,2,1
4619,X8463877,0,18,2,1,1
4620,N6228874,0,25,3,1,2
4621,@8083633,0,21,2,2,1
4622,R9323293,1,19,3,2,1
4623,O7816106,0,19,2,1,2
4624,_9384419,0,25,1,3,1
4625,>7833260,0,19,1,1,2
4626,Q7740553,1,25,3,1,2
4627,_7634031,1,19,3,2,1
4628,Y7335537,0,23,2,1,1
4629,F6338709,1,25,3,2,1
4630,Y7823495,0,24,1,3,1
4631,T8211373,0,20,2,2,1
4632,F6440284,0,17,1,2,2
4633,Y8956796,0,22,3,1,1
4634,U6787238,0,18,3,1,2
4635,U8090008,0,25,2,2,2
4636,^6578160,1,23,3,3,2
4637,F7090817,1,23,1,3,1
4638,W7941721,1,22,1,3,1
4639,?7893946,1,16,3,2,2
4640,]9558844,0,22,1,1,1
4641,I7467230,0,22,2,2,1
4642,@6023377,0,23,2,3,2
4643,V6062698,0,22,2,1,2
4644,Q721830,1,21,2,2,1
4645,C8194269,0,23,3,3,1
4646,>8297882,1,24,2,1,2
4647,Q7171014,1,17,2,1,2
4648,W8684752,0,15,3,1,2
4649,J9364150,0,18,1,1,2
4650,K872326,1,19,3,3,2
4651,^6791384,1,18,2,1,2
4652,E9254693,1,24,1,3,1
4653,C8784628,0,25,1,3,1
4654,T958724,1,18,2,1,2
4655,_6662597,1,20,3,2,1
4656,O7649772,0,15,2,1,2
4657,?8539925,1,25,1,2,1
4658,?6817395,1,21,3,3,2
4659,Z7368699,1,20,1,3,2
4660,J9498050,1,17,2,1,1
4661,H6972927,1,15,2,1,2
4662,H8014864,0,23,2,3,1
4663,K698239,0,19,1,2,2
4664,H8330607,1,17,1,2,2
4665,U8464091,1,19,1,2,1
4666,V8777384,0,22,3,3,1
4667,G8441322,1,22,1,3,2
4668,W9580828,0,21,2,1,2
4669,Y8742765,1,21,3,2,2
4670,Y9350102,0,19,2,1,2
4671,K6548849,1,19,3,1,1
4672,[8937393,1,16,2,3,2
4673,R7618631,1,21,3,2,2
4674,B8391105,0,15,3,3,2
4675,V8612885,1,22,2,2,1
4676,H9065667,1,17,1,2,2
4677,?6651556,1,23,3,1,2
4678,F8542421,0,18,1,3,2
4679,D8742874,0,18,3,1,2
4680,\8730274,1,19,2,2,1
4681,X9196698,1,17,3,3,1
4682,A9164583,0,24,2,3,1
4683,<6818160,1,18,2,2,2
4684,A9016979,0,18,2,2,2
4685,K7462470,1,18,2,3,2
4686,^6764660,1,16,1,2,1
4687,<7397317,1,15,3,1,2
4688,B6587216,1,17,1,3,1
4689,J685531,0,21,2,2,2
4690,=9340808,0,21,1,1,1
4691,R6563824,1,21,3,1,2
4692,X6085779,1,16,1,2,2
4693,F8457691,1,22,2,1,2
4694,<6876909,1,25,1,3,1
4695,X7023138,1,19,3,3,2
4696,D7971727,1,19,3,3,1
4697,C7934059,1,22,3,3,2
4698,V7936081,1,18,1,1,1
4699,T8955637,0,24,1,3,1
4700,U7253172,1,19,2,2,2
4701,P799590,0,19,2,2,1
4702,_8726652,0,22,1,1,2
4703,R9145115,1,15,1,1,1
4704,W8372282,0,22,3,2,1
4705,E7277780,1,22,1,1,1
4706,?9552161,0,16,1,2,1
4707,O7256581,1,16,2,3,2
4708,@8515973,1,17,1,3,1
4709,I8110679,0,15,3,1,2
4710,M7798677,1,21,2,3,2
4711,\6526335,0,21,1,2,2
4712,P8913084,0,16,1,1,2
4713,M7031175,0,17,1,1,2
4714,Y6268627,0,23,1,3,2
4715,_9046732,0,15,1,3,1
4716,N7227269,0,21,3,1,2
4717,R7588990,0,16,1,1,2
4718,=6832615,1,23,1,3,2
4719,_9286849,1,17,1,1,1
4720,R9557600,0,22,2,2,1
4721,S6287791,1,23,1,3,1
4722,V8644691,1,23,3,3,1
4723,E8778884,0,16,1,2,1
4724,<8726170,1,24,2,3,2
4725,]8559710,1,15,1,3,1
4726,]9247386,0,16,3,3,1
4727,U7926512,0,18,3,3,2
4728,I7354654,0,23,1,2,1
4729,O7612592,1,24,3,2,2
4730,L7584644,1,20,3,1,2
4731,A8850619,0,20,3,3,1
4732,Q6217301,1,20,1,2,1
4733,S6388555,0,22,3,1,2
4734,W6442653,1,25,1,3,1
4735,G6681890,1,21,3,1,1
4736,<8498067,1,19,1,2,1
4737,O8972578,1,21,3,3,2
4738,I6446914,0,25,2,2,1
4739,R9436826,1,15,2,1,1
4740,]8786016,1,24,3,2,2
4741,F8269960,0,22,3,3,2
4742,@6066119,0,25,2,3,2
4743,T7177607,0,24,3,1,2
4744,K9399983,1,23,2,1,2
4745,R6542911,1,16,1,1,1
4746,<9399555,1,24,3,3,1
4747,G8853680,1,19,2,2,2
4748,K7460070,1,23,1,3,1
4749,>7444036,1,15,2,1,2
4750,=8265420,0,17,2,2,2
4751,E8951465,1,25,1,3,2
4752,Z9399209,1,21,3,2,2
4753,S7923499,0,19,3,1,1
4754,[8853620,1,21,3,3,1
4755,P9248255,1,23,2,3,1
4756,Z8352052,0,18,1,1,2
4757,R645101,0,16,2,2,2
4758,\6665296,1,25,1,1,1
4759,>7463051,0,22,3,3,2
4760,_8953860,0,16,1,1,1
4761,Z8332732,0,22,3,2,2
4762,G7226177,0,22,2,3,1
4763,Z6033732,0,18,3,3,1
4764,D7144969,1,25,1,1,2
4765,U8576992,0,21,1,1,2
4766,O9437544,0,15,3,2,1
4767,[6317429,1,18,1,1,1
4768,L7890404,0,16,2,3,2
4769,=8265361,1,19,3,2,1
4770,[6514660,1,17,2,2,2
4771,Q8615503,0,17,3,1,2
4772,L695043,0,25,1,1,2
4773,@8757330,1,23,3,3,2
4774,M7054974,0,23,2,1,1
4775,Z7960767,1,16,1,2,2
4776,>948320,0,20,1,3,2
4777,Q6628778,0,23,1,3,2
4778,_6285172,1,19,2,3,1
4779,B6677717,0,20,1,2,1
4780,M9232759,1,20,2,1,2
4781,K6155171,1,19,3,3,2
4782,@7446850,1,24,2,2,2
4783,>9531857,0,20,2,3,1
4784,U7061434,0,15,2,2,2
4785,B7895827,0,24,1,3,2
4786,O955195,1,22,3,1,2
4787,@7925795,0,22,1,1,2
4788,R6988175,1,25,1,3,2
4789,W9175374,1,17,2,3,2
4790,]6196656,0,19,2,2,1
4791,]8574820,0,23,3,2,1
4792,C8166898,1,19,3,3,1
4793,K8539252,1,21,2,3,2
4794,J8473256,1,18,3,3,1
4795,=933406,1,17,1,2,2
4796,L7650270,1,20,3,2,2
4797,E6724387,0,17,2,2,2
4798,^8850233,0,19,1,1,1
4799,=8547813,1,18,3,2,2
4800,P8011708,0,17,2,2,2
4801,L8233979,1,17,3,3,1
4802,=7027957,0,18,3,1,1
4803,=7630905,0,25,1,3,2
4804,@9595911,0,16,1,1,2
4805,\6238701,1,25,3,1,2
4806,L7724482,0,22,2,2,2
4807,D6982769,0,22,2,1,2
4808,<7656895,0,21,1,1,1
4809,R6543769,1,24,2,2,2
4810,W7936668,1,21,3,1,1
4811,]6333557,0,24,3,3,2
4812,Z7710359,1,25,2,1,2
4813,C6463242,0,20,3,2,1
4814,D8735220,0,19,1,1,1
4815,A8680844,0,23,1,1,2
4816,D6862323,1,17,2,3,2
4817,_8928692,0,20,2,2,2
4818,Q6096860,1,23,3,3,1
4819,H8854793,0,22,1,1,1
4820,R8562229,1,17,2,2,1
4821,U9329505,1,16,3,1,2
4822,_6184637,0,18,2,2,2
4823,Y7249061,0,25,3,1,2
4824,F7778687,0,19,2,1,2
4825,P9438025,0,16,1,3,2
4826,Z902199,1,24,2,3,1
4827,_9574994,0,20,3,1,2
4828,I846895,0,15,2,2,2
4829,C6410236,0,17,3,1,2
4830,]7975787,1,24,3,3,2
4831,Y6311847,1,16,3,3,1
4832,N8481490,1,25,2,2,1
4833,_7777354,1,21,2,1,1
4834,C8952533,1,17,1,1,1
4835,Y8080078,1,17,2,1,2
4836,F8799997,1,19,3,2,1
4837,I7052118,1,19,2,2,2
4838,J7645427,1,20,2,3,1
4839,W6454335,0,25,1,1,2
4840,=6043941,0,22,3,1,1
4841,N8063244,1,25,2,1,2
4842,V8114572,1,16,3,1,1
4843,>8350144,1,18,3,2,2
4844,T7935691,1,23,2,1,1
4845,C8412328,1,18,3,1,2
4846,=6532664,0,15,3,2,2
4847,\9580260,1,24,1,1,2
4848,\7872102,1,20,3,2,1
4849,G934002,0,18,3,2,2
4850,=8358800,0,15,1,3,2
4851,\9462903,0,16,3,3,2
4852,D6440945,0,25,2,1,2
4853,_8349470,0,18,1,2,1
4854,@9124785,0,15,1,2,2
4855,K7791067,0,22,2,3,1
4856,]8250884,1,23,1,3,2
4857,I7670556,1,22,1,2,2
4858,K6330600,1,25,1,3,2
4859,R8932287,1,25,1,1,1
4860,[6890473,1,19,1,1,1
4861,F9046782,1,15,3,3,1
4862,W8346992,1,24,2,1,1
4863,[8119628,1,19,2,2,2
4864,W6072665,0,18,1,2,1
4865,V7546608,0,23,3,2,2
4866,F8031874,0,18,3,1,1
4867,Q7126233,0,24,2,1,2
4868,X9425074,0,19,2,2,2
4869,H6666691,0,19,3,2,1
4870,H6988140,0,21,1,2,2
4871,B6775019,0,19,3,1,1
4872,U7748174,1,19,2,2,1
4873,V7469855,0,19,2,2,2
4874,G7819776,0,19,2,3,1
4875,B6734668,1,20,2,1,1
4876,T6884397,0,19,3,1,1
4877,O7164663,1,21,1,2,1
4878,E7479077,1,20,1,2,1
4879,W7882301,0,23,1,2,2
4880,G7721171,0,20,2,2,1
4881,H895572,1,18,3,1,2
4882,[6750211,0,18,1,1,1
4883,I9181745,1,21,3,2,2
4884,V7691457,1,25,2,3,2
4885,N6112362,1,20,3,1,1
4886,T6865214,1,23,3,1,2
4887,P9122535,1,15,3,2,1
4888,<6436123,1,19,3,1,1
4889,_8813694,1,25,1,3,2
4890,K8421550,0,15,2,1,2
4891,^752919,0,17,1,3,1
4892,C8746686,0,20,1,2,2
4893,H646723,0,18,1,3,2
4894,J7740686,0,21,2,1,2
4895,X637191,0,22,1,1,2
4896,X6631438,0,17,1,1,1
4897,M71371,0,20,3,1,2
4898,R8196673,0,25,1,3,2
4899,M6830645,1,24,1,3,2
4900,[8219174,0,21,1,3,1
4901,@6166397,1,22,2,3,2
4902,J6835283,1,25,1,3,1
4903,>7144042,1,15,1,2,1
4904,C9256023,1,15,3,3,2
4905,T7265549,0,21,3,2,2
4906,Z629440,0,25,1,1,2
4907,D9560746,0,15,1,3,2
4908,<6944941,0,18,1,1,2
4909,K9241330,0,17,1,2,2
4910,=6971345,1,23,2,1,1
4911,V7876469,0,15,1,3,1
4912,A7232980,0,22,1,1,1
4913,@6887116,0,17,3,3,2
4914,@7682047,0,24,2,3,2
4915,<7491886,1,16,1,3,1
4916,B8067749,1,20,2,2,2
4917,K8386184,0,20,2,3,1
4918,_9132371,0,21,3,2,1
4919,B773893,1,19,2,2,1
4920,Q9217529,1,21,1,2,1
4921,^693725,1,23,2,1,1
4922,Q6411523,1,25,1,2,2
4923,K6259832,1,23,1,1,1
4924,@8982851,0,17,3,2,1
4925,C9375396,1,22,2,3,1
4926,B929577,1,20,1,3,2
4927,_8615427,0,16,1,1,2
4928,A8223161,0,15,2,2,1
4929,R9085662,1,21,2,3,2
4930,B6299973,0,18,2,3,2
