userid,gender,age,consumption level,shopping level, occupation level,ad1,ad2,ad3,ad4,ad5,CTR VALUE
3049,1,23,3,1,1,1,0,1,0,0,2
3050,0,20,3,3,1,0,0,1,1,1,3
3051,1,22,3,2,2,0,0,0,1,1,2
3052,0,17,2,1,1,0,1,1,1,0,3
3053,0,21,1,1,2,0,1,0,1,0,2
3054,1,22,1,3,1,0,1,0,0,1,2
3055,1,24,3,3,1,0,0,1,0,0,1
3056,1,20,2,1,1,0,0,0,0,1,1
3057,1,21,1,3,1,1,1,0,1,0,3
3058,0,25,3,2,2,0,1,0,0,0,1
3059,0,22,1,2,2,0,1,0,1,1,3
3060,0,16,2,2,1,0,1,1,1,1,4
3061,0,21,2,2,1,1,0,0,0,1,2
3062,0,19,2,2,2,1,0,1,0,1,3
3063,1,16,1,2,1,1,0,0,1,0,2
3064,1,23,1,2,2,0,1,1,0,1,3
3065,0,24,1,3,2,1,0,1,0,0,2
3066,0,25,3,1,2,1,0,1,0,0,2
3067,1,18,2,3,1,1,1,0,1,1,4
3068,1,20,2,1,1,0,0,1,1,1,3
3069,0,15,1,2,1,0,1,1,0,0,2
3070,0,16,2,2,1,1,0,0,1,0,2
3071,0,16,2,3,1,0,0,1,0,1,2
3072,0,20,3,1,2,1,1,1,1,0,4
3073,0,16,1,2,2,0,1,0,0,1,2
3074,0,18,3,1,1,1,1,0,1,1,4
3075,1,15,3,1,2,0,1,1,1,1,4
3076,0,19,1,3,1,1,1,1,1,1,5
3077,1,22,1,2,2,1,0,0,0,0,1
3078,0,22,3,2,2,1,1,1,0,0,3
3079,0,18,1,3,2,0,0,1,0,0,1
3080,0,16,2,2,1,0,1,0,0,0,1
3081,0,16,2,2,2,1,1,1,1,1,5
3082,1,24,2,3,1,0,1,1,0,0,2
3083,0,17,3,2,2,1,0,1,1,1,4
3084,0,18,3,2,1,0,0,1,1,0,2
3085,1,19,2,2,2,1,1,0,0,0,2
3086,1,24,3,2,1,1,0,1,0,0,2
3087,1,22,3,3,2,0,0,0,0,1,1
3088,1,21,3,3,1,0,1,1,0,1,3
3089,1,20,3,3,2,1,1,0,0,0,2
3090,1,24,1,3,1,1,0,0,1,1,3
3091,1,18,2,2,2,0,0,0,1,1,2
3092,0,16,1,2,2,1,0,0,0,0,1
3093,1,20,1,3,1,0,1,1,1,1,4
3094,0,24,1,2,2,0,0,0,1,0,1
3095,0,15,1,3,1,1,1,1,0,0,3
3096,0,21,3,1,2,0,1,0,1,0,2
3097,0,19,1,1,2,0,1,0,0,1,2
3098,1,25,3,3,1,0,0,1,0,1,2
3099,0,16,1,2,2,0,0,1,0,0,1
3100,0,18,1,1,1,0,1,1,0,0,2
3101,1,17,1,3,2,0,1,1,1,0,3
3102,1,20,2,1,2,0,1,1,0,1,3
3103,1,23,1,1,2,0,1,1,0,0,2
3104,1,20,2,3,1,0,0,0,1,1,2
3105,1,25,3,3,1,1,0,1,1,0,3
3106,1,18,2,1,1,0,1,1,1,0,3
3107,0,19,3,1,1,0,0,1,1,1,3
3108,0,24,1,1,2,0,1,0,1,1,3
3109,0,17,1,3,2,1,1,0,1,1,4
3110,0,15,1,3,2,1,1,0,0,0,2
3111,1,17,1,2,2,0,0,0,1,1,2
3112,1,19,1,1,2,1,1,1,0,1,4
3113,0,16,1,1,1,1,0,0,1,1,3
3114,0,23,3,1,2,0,0,0,1,1,2
3115,0,20,1,2,2,1,0,0,1,0,2
3116,1,15,1,1,1,1,0,0,0,0,1
3117,0,16,1,3,2,1,0,1,0,0,2
3118,0,16,2,3,1,0,1,0,1,0,2
3119,0,19,3,1,1,1,1,1,1,0,4
3120,1,24,3,2,1,0,0,1,0,0,1
3121,0,23,2,3,2,1,1,1,1,1,5
3122,1,20,3,3,2,1,0,1,0,0,2
3123,0,17,1,3,2,0,0,0,1,1,2
3124,0,25,1,1,2,0,0,1,1,0,2
3125,0,17,3,3,2,1,1,1,1,1,5
3126,1,24,1,2,1,1,0,1,0,1,3
3127,0,18,1,3,2,0,1,0,1,0,2
3128,0,16,2,3,2,0,1,0,0,0,1
3129,1,18,3,2,2,0,1,1,0,0,2
3130,1,21,2,3,2,1,1,1,1,0,4
3131,0,22,3,3,1,1,1,1,0,0,3
3132,0,21,1,1,2,0,1,1,1,1,4
3133,0,17,2,1,2,1,1,1,1,0,4
3134,0,23,1,1,2,1,1,1,0,0,3
3135,0,18,3,2,1,0,1,1,0,1,3
3136,0,24,3,1,1,0,0,0,1,0,1
3137,1,17,3,2,1,0,0,0,0,1,1
3138,0,20,3,2,1,1,0,1,0,0,2
3139,0,15,3,2,2,1,0,1,1,0,3
3140,0,23,3,3,1,1,0,0,1,1,3
3141,1,19,3,1,2,0,1,1,0,1,3
3142,1,24,1,2,1,1,1,1,1,1,5
3143,0,18,1,1,1,0,0,0,1,0,1
3144,0,25,1,3,2,1,0,1,0,1,3
3145,1,20,3,2,1,1,1,0,1,0,3
3146,1,25,1,3,1,1,0,0,1,1,3
3147,0,23,2,2,1,0,1,0,1,1,3
3148,1,22,2,3,1,1,0,0,0,1,2
3149,1,17,3,2,2,0,1,1,1,0,3
3150,1,24,2,1,1,1,0,0,1,0,2
3151,0,17,1,3,1,0,1,0,0,0,1
3152,0,15,2,2,1,0,1,0,1,1,3
3153,1,24,2,2,2,1,1,0,0,0,2
3154,1,16,1,3,1,1,1,1,1,0,4
3155,1,18,2,2,2,0,1,0,1,0,2
3156,1,18,2,3,2,1,1,1,1,0,4
3157,1,16,2,1,1,1,1,1,0,1,4
3158,1,21,1,1,1,0,0,1,0,0,1
3159,0,24,3,3,2,0,1,1,0,0,2
3160,0,16,3,2,2,1,0,0,0,1,2
3161,0,19,1,1,1,1,1,1,1,0,4
3162,0,20,2,1,2,0,0,0,1,0,1
3163,0,21,1,1,1,1,1,0,0,0,2
3164,0,18,2,2,1,0,1,0,0,0,1
3165,1,21,2,1,1,1,1,1,0,0,3
3166,1,18,2,2,2,1,0,0,1,1,3
3167,1,17,2,1,2,1,1,1,1,1,5
3168,0,19,3,2,2,0,1,0,0,0,1
3169,0,23,2,1,2,0,0,0,0,0,0
3170,1,20,1,3,2,1,0,1,0,0,2
3171,1,21,2,2,2,0,0,0,1,1,2
3172,0,16,1,2,1,0,1,1,1,1,4
3173,1,25,2,1,2,0,0,0,1,0,1
3174,1,24,3,3,2,1,1,1,1,1,5
3175,1,15,2,1,1,1,0,0,1,1,3
3176,1,21,2,3,2,0,1,1,0,1,3
3177,0,24,2,1,2,1,0,0,1,1,3
3178,0,19,2,2,2,0,0,1,0,1,2
3179,0,15,3,2,2,1,1,1,1,0,4
3180,1,23,2,1,2,0,0,0,0,0,0
3181,0,16,2,2,2,1,0,0,1,1,3
3182,0,19,1,2,2,1,1,1,1,0,4
3183,1,25,1,2,2,0,0,1,1,1,3
3184,0,21,1,1,1,1,0,0,1,0,2
3185,1,16,3,2,2,0,0,0,1,1,2
3186,1,19,1,2,1,0,0,0,0,1,1
3187,0,22,3,1,2,1,1,0,0,1,3
3188,0,20,3,3,1,0,1,0,0,0,1
3189,0,21,3,1,1,1,0,1,0,0,2
3190,1,20,1,3,1,0,1,1,1,0,3
3191,0,15,1,1,2,1,0,0,0,1,2
3192,1,23,1,1,1,0,1,0,1,0,2
3193,0,25,2,1,2,1,1,1,0,1,4
3194,0,15,2,1,1,0,0,1,0,0,1
3195,1,16,3,1,1,0,1,1,1,1,4
3196,1,22,2,1,1,1,0,1,0,0,2
3197,0,23,3,1,2,1,1,1,1,1,5
3198,1,23,2,2,1,0,1,0,1,0,2
3199,0,22,1,3,2,1,1,1,1,1,5
3200,0,24,1,1,2,1,0,0,0,1,2
3201,1,19,2,3,1,1,0,1,1,0,3
3202,0,21,2,2,1,0,1,0,0,1,2
3203,0,25,1,1,1,0,1,0,0,0,1
3204,0,18,1,3,1,1,1,1,0,1,4
3205,0,21,1,2,2,1,0,0,1,1,3
3206,1,20,2,2,2,0,1,0,0,0,1
3207,0,21,3,1,1,0,0,0,1,0,1
3208,1,23,1,1,2,1,1,0,1,0,3
3209,1,19,2,2,1,1,0,1,0,1,3
3210,0,17,3,2,2,0,0,0,1,1,2
3211,0,21,1,1,2,0,1,1,1,0,3
3212,1,18,3,1,1,1,1,0,1,0,3
3213,0,15,3,2,1,1,0,0,1,0,2
3214,0,17,2,2,1,0,1,0,0,1,2
3215,0,19,3,3,2,0,1,1,1,1,4
3216,0,23,2,1,2,0,0,1,0,0,1
3217,0,22,2,1,1,1,1,1,0,1,4
3218,1,19,2,1,2,1,0,1,1,0,3
3219,1,20,3,1,2,1,0,1,0,0,2
3220,0,19,3,1,2,1,1,1,1,1,5
3221,1,19,3,2,1,1,0,0,0,0,1
3222,1,19,3,1,1,1,0,0,1,1,3
3223,1,16,1,1,2,1,0,1,1,1,4
3224,1,18,2,2,2,1,0,1,0,0,2
3225,0,22,2,2,1,0,0,1,0,0,1
3226,1,22,1,2,1,0,1,0,1,1,3
3227,1,16,2,1,1,0,1,1,1,0,3
3228,1,24,1,1,1,1,1,1,1,1,5
3229,0,25,2,2,1,1,1,1,0,1,4
3230,0,19,2,2,2,1,0,0,1,0,2
3231,0,21,3,1,2,1,1,0,0,0,2
3232,1,20,3,1,2,1,1,1,0,1,4
3233,1,23,2,1,1,1,1,0,0,1,3
3234,1,18,3,2,1,0,1,1,1,0,3
3235,1,17,1,2,2,0,0,0,1,0,1
3236,0,21,2,2,2,0,0,0,0,0,0
3237,0,23,3,1,1,1,0,0,1,0,2
3238,1,22,1,3,2,1,1,1,0,0,3
3239,1,23,3,1,2,1,1,1,0,1,4
3240,0,18,2,2,1,0,1,0,1,1,3
3241,0,22,2,2,2,1,0,0,1,0,2
3242,1,17,1,3,2,0,1,0,1,0,2
3243,1,17,3,1,1,0,0,0,1,1,2
3244,1,18,3,3,1,0,1,0,0,0,1
3245,1,20,1,2,1,0,1,0,0,1,2
3246,0,22,2,1,1,0,0,1,0,0,1
3247,1,22,2,1,1,1,0,1,1,0,3
3248,0,20,3,3,1,1,0,0,1,0,2
3249,1,17,2,2,2,0,1,1,0,0,2
3250,0,16,3,3,1,1,0,0,1,0,2
3251,1,20,2,3,1,1,0,1,0,1,3
3252,0,17,3,2,1,0,1,1,1,0,3
3253,0,17,1,1,1,1,0,0,1,0,2
3254,1,21,3,1,2,1,0,0,1,1,3
3255,1,20,1,2,1,0,1,0,0,1,2
3256,0,22,3,1,2,0,0,0,1,0,1
3257,0,18,1,3,1,1,1,0,1,0,3
3258,1,19,3,1,1,1,1,1,0,0,3
3259,1,25,2,1,2,0,1,0,0,1,2
3260,0,24,3,2,2,1,0,1,1,1,4
3261,0,19,3,3,2,0,1,0,1,0,2
3262,1,15,1,1,1,1,0,0,0,0,1
3263,0,16,2,3,2,0,0,1,0,0,1
3264,0,15,2,2,1,1,1,1,1,0,4
3265,0,23,3,2,1,0,1,0,1,0,2
3266,1,24,3,1,1,0,0,1,1,1,3
3267,0,21,3,2,1,0,1,1,0,0,2
3268,1,17,1,3,2,0,1,1,1,1,4
3269,1,23,1,1,2,1,0,1,1,1,4
3270,0,20,1,1,2,0,0,0,1,0,1
3271,0,24,3,3,2,1,0,1,1,1,4
3272,1,15,1,1,1,1,1,0,0,1,3
3273,0,24,1,2,2,0,0,1,1,0,2
3274,1,15,3,1,1,0,1,0,0,0,1
3275,1,23,3,1,2,0,1,1,1,0,3
3276,1,17,3,2,2,1,0,1,1,0,3
3277,0,23,3,1,1,1,0,0,1,1,3
3278,0,24,1,1,2,1,1,1,0,0,3
3279,0,21,1,2,2,0,0,1,1,0,2
3280,1,19,2,3,2,1,1,1,1,1,5
3281,1,24,1,3,1,1,0,0,0,0,1
3282,0,15,1,1,2,0,0,0,0,0,0
3283,0,23,1,1,1,1,0,0,1,1,3
3284,1,15,2,2,2,1,1,0,0,1,3
3285,1,16,3,3,1,0,0,0,0,1,1
3286,0,17,3,1,1,1,1,0,1,1,4
3287,1,21,3,1,1,0,1,0,0,1,2
3288,0,18,2,3,2,0,1,1,1,1,4
3289,0,18,3,3,1,1,0,0,0,1,2
3290,0,22,1,2,1,0,1,1,1,1,4
3291,0,22,2,2,1,1,1,0,0,1,3
3292,0,25,3,2,2,1,0,0,0,1,2
3293,1,20,3,3,1,0,0,1,0,0,1
3294,0,17,1,1,1,0,1,1,0,1,3
3295,0,19,1,2,1,0,0,0,1,0,1
3296,1,19,3,1,1,1,1,1,1,0,4
3297,1,23,3,2,2,1,0,0,1,1,3
3298,0,15,2,2,2,1,0,0,1,1,3
3299,1,24,3,2,2,1,1,1,1,0,4
3300,1,23,2,1,2,0,1,0,0,0,1
3301,1,21,2,3,1,1,1,1,0,1,4
3302,0,18,1,3,2,0,1,1,0,0,2
3303,1,24,2,2,2,0,0,1,0,1,2
3304,1,15,1,3,2,1,1,0,1,0,3
3305,1,19,3,3,2,0,1,1,1,0,3
3306,1,24,1,3,1,0,1,0,1,1,3
3307,0,25,2,3,1,1,1,1,0,0,3
3308,0,23,1,3,1,0,1,0,0,1,2
3309,0,24,1,3,1,0,1,1,1,0,3
3310,1,24,3,1,1,0,1,1,0,1,3
3311,1,22,1,1,2,0,0,0,0,1,1
3312,0,22,1,3,1,0,0,1,1,0,2
3313,1,22,3,1,2,0,1,1,1,0,3
3314,1,17,2,2,1,0,0,1,0,1,2
3315,1,22,3,3,2,1,1,1,0,1,4
3316,0,23,2,2,2,1,0,1,0,1,3
3317,1,15,3,3,2,1,1,0,0,0,2
3318,1,17,2,2,2,0,0,1,0,0,1
3319,1,21,3,2,2,1,0,1,0,1,3
3320,1,22,1,2,1,1,1,1,1,0,4
3321,1,16,1,3,2,1,0,0,0,1,2
3322,1,17,1,3,1,1,0,1,0,0,2
3323,1,19,1,3,1,1,1,1,0,0,3
3324,0,24,1,1,2,1,0,0,0,0,1
3325,1,20,3,3,1,1,0,1,0,1,3
3326,0,25,2,1,1,1,1,0,1,1,4
3327,0,23,2,3,2,0,1,0,1,0,2
3328,0,16,3,2,2,0,0,0,0,1,1
3329,1,18,2,1,1,1,1,1,0,1,4
3330,0,24,1,3,2,1,0,0,1,1,3
3331,1,19,2,2,1,0,0,1,0,0,1
3332,0,24,3,3,1,0,1,0,0,1,2
3333,0,25,3,1,1,1,0,1,0,1,3
3334,1,24,1,1,2,1,0,0,0,1,2
3335,1,19,2,1,2,0,1,0,1,0,2
3336,0,24,2,3,2,1,0,1,0,0,2
3337,1,20,1,3,1,1,0,0,1,0,2
3338,1,18,1,3,1,0,1,0,0,1,2
3339,1,22,1,3,1,1,1,1,0,0,3
3340,0,17,2,1,1,0,1,0,0,0,1
3341,1,17,3,3,2,0,1,1,1,0,3
3342,0,23,2,2,1,1,0,0,0,1,2
3343,0,22,1,1,2,0,1,0,0,1,2
3344,0,22,1,1,1,0,1,0,0,1,2
3345,1,20,3,2,2,0,0,0,1,1,2
3346,1,16,3,3,2,0,0,1,0,0,1
3347,0,22,3,2,2,0,1,1,1,1,4
3348,1,18,1,2,2,1,0,1,0,1,3
3349,1,15,2,1,1,1,0,0,0,0,1
3350,0,15,3,2,1,0,0,0,1,0,1
3351,1,25,1,1,2,0,0,1,0,1,2
3352,0,17,3,1,2,1,1,1,1,0,4
3353,1,22,2,3,1,1,0,0,1,0,2
3354,1,16,3,2,1,1,0,0,1,0,2
3355,0,20,3,2,1,1,1,1,1,0,4
3356,1,23,1,1,2,1,0,1,0,1,3
3357,1,19,1,1,2,0,1,1,0,0,2
3358,0,24,1,1,2,1,0,0,1,1,3
3359,0,19,3,1,2,0,1,0,0,1,2
3360,0,15,1,1,2,1,0,0,1,0,2
3361,1,21,3,3,2,1,0,0,1,1,3
3362,0,20,3,2,2,1,1,0,1,0,3
3363,0,23,1,2,1,1,0,1,1,1,4
3364,0,18,3,1,1,0,1,0,0,1,2
3365,0,24,1,2,1,1,1,1,0,0,3
3366,0,19,3,2,1,0,0,0,1,0,1
3367,1,17,1,2,1,0,1,0,0,0,1
3368,0,19,1,3,2,1,0,1,1,0,3
3369,1,16,3,1,1,1,1,0,1,1,4
3370,1,19,2,3,2,1,0,1,1,1,4
3371,0,23,2,3,1,0,1,1,0,1,3
3372,0,24,2,3,1,1,1,0,0,1,3
3373,1,23,1,2,2,1,0,0,1,1,3
3374,0,25,1,3,1,0,0,0,0,1,1
3375,1,24,3,2,1,0,1,0,1,0,2
3376,1,19,2,3,1,0,1,0,0,1,2
3377,0,17,1,3,1,1,1,0,0,1,3
3378,1,21,3,3,1,1,1,0,1,1,4
3379,0,15,3,3,2,1,1,1,1,0,4
3380,0,24,3,1,2,1,0,1,1,0,3
3381,0,20,2,2,2,0,1,0,0,0,1
3382,1,25,2,2,1,1,0,1,1,0,3
3383,1,18,3,1,1,0,1,1,0,1,3
3384,1,24,2,2,2,1,0,0,0,0,1
3385,0,18,1,1,2,1,0,1,1,0,3
3386,1,22,3,2,1,1,1,0,1,1,4
3387,0,22,2,1,1,1,1,0,0,0,2
3388,1,20,2,2,1,1,1,1,0,1,4
3389,1,17,3,2,2,1,0,1,0,0,2
3390,0,19,3,3,1,0,1,1,0,1,3
3391,1,23,1,3,2,1,1,1,1,0,4
3392,1,23,1,3,2,0,1,1,1,0,3
3393,0,20,2,1,2,1,1,0,0,1,3
3394,0,17,2,3,1,1,1,0,0,0,2
3395,1,25,2,2,1,1,1,1,1,0,4
3396,1,19,1,1,1,1,1,0,0,1,3
3397,0,15,1,1,1,0,1,0,1,0,2
3398,0,24,1,1,2,0,1,1,0,0,2
3399,0,20,1,2,1,0,1,0,0,0,1
3400,1,17,3,3,1,1,1,0,1,1,4
3401,1,16,2,2,1,0,0,0,1,0,1
3402,0,18,3,1,2,0,1,0,1,0,2
3403,0,21,1,1,1,0,1,0,1,0,2
3404,0,19,3,2,2,1,1,1,1,1,5
3405,1,17,2,2,2,0,1,0,1,1,3
3406,1,17,3,3,1,0,1,0,1,0,2
3407,0,15,3,2,1,1,1,1,1,0,4
3408,1,23,2,2,2,1,1,0,1,1,4
3409,0,17,2,1,1,0,0,1,1,0,2
3410,1,25,1,2,2,0,0,1,1,0,2
3411,0,20,3,1,1,0,1,0,0,0,1
3412,0,15,3,1,2,1,1,1,1,0,4
3413,1,25,2,3,1,0,0,1,1,1,3
3414,1,20,3,3,1,0,1,1,1,1,4
3415,0,21,3,2,2,0,0,0,0,1,1
3416,1,16,1,2,1,1,1,0,1,1,4
3417,1,20,3,2,1,0,1,1,0,1,3
3418,1,25,1,3,2,1,1,0,1,0,3
3419,0,16,1,1,2,1,0,1,0,0,2
3420,0,18,1,2,1,0,1,1,1,1,4
3421,1,21,2,3,1,0,0,0,1,1,2
3422,0,20,2,2,1,1,1,1,1,0,4
3423,1,19,1,3,1,0,1,0,1,0,2
3424,1,25,1,1,2,0,0,1,1,0,2
3425,1,23,3,2,1,1,1,0,0,0,2
3426,0,23,3,2,1,0,1,0,1,1,3
3427,0,16,2,2,1,0,1,1,0,0,2
3428,1,25,3,3,2,1,1,1,1,1,5
3429,0,17,1,1,1,1,0,0,1,0,2
3430,1,21,3,2,2,1,1,1,1,0,4
3431,1,21,2,3,1,0,0,1,1,1,3
3432,0,19,3,2,2,0,1,0,0,0,1
3433,0,24,1,1,1,1,0,1,0,0,2
3434,1,25,2,3,2,0,1,1,1,1,4
3435,0,22,2,2,1,0,0,1,0,1,2
3436,0,24,1,2,1,0,0,1,0,1,2
3437,0,18,3,3,2,1,0,0,0,1,2
3438,0,22,1,2,1,0,0,1,1,1,3
3439,1,16,2,1,2,1,0,0,1,1,3
3440,0,18,1,2,1,1,0,0,1,1,3
3441,0,15,1,3,1,0,1,1,0,0,2
3442,1,18,3,2,2,1,1,1,1,0,4
3443,1,23,1,2,2,0,0,0,1,0,1
3444,0,18,3,1,1,1,1,1,0,1,4
3445,0,23,3,2,2,1,1,0,1,0,3
3446,1,18,3,3,2,0,0,0,1,0,1
3447,0,23,2,2,2,0,0,0,1,1,2
3448,1,16,3,3,2,0,0,0,0,1,1
3449,0,24,1,2,1,1,0,1,1,0,3
3450,1,20,3,1,2,1,0,1,1,0,3
3451,0,18,1,1,2,0,1,0,0,1,2
3452,1,22,2,3,1,1,1,1,1,0,4
3453,1,21,2,2,1,1,0,1,0,0,2
3454,1,25,1,3,2,1,1,0,1,1,4
3455,1,18,1,3,2,1,1,0,1,0,3
3456,0,22,2,2,2,0,1,0,1,0,2
3457,1,15,1,3,2,1,1,1,0,1,4
3458,1,22,2,1,1,0,0,0,1,1,2
3459,0,25,1,1,2,1,0,0,1,1,3
3460,0,23,2,3,1,1,0,0,0,1,2
3461,0,15,1,2,2,1,0,0,0,0,1
3462,0,25,1,2,2,1,0,0,0,1,2
3463,0,20,2,1,2,0,1,1,1,0,3
3464,1,25,3,1,2,1,1,0,1,1,4
3465,0,20,2,3,2,1,1,0,1,1,4
3466,1,23,2,1,1,0,1,0,0,1,2
3467,1,23,2,1,1,0,0,0,1,1,2
3468,0,23,2,1,2,1,1,0,1,1,4
3469,1,25,2,3,2,0,1,1,1,0,3
3470,0,21,2,2,2,0,1,1,0,1,3
3471,1,19,2,2,2,0,1,0,0,0,1
3472,0,25,2,3,2,0,0,0,1,1,2
3473,0,15,3,1,2,1,0,0,0,0,1
3474,1,21,2,1,1,1,0,0,1,0,2
3475,1,17,3,3,1,0,1,1,1,0,3
3476,1,21,2,2,1,0,0,1,0,0,1
3477,1,19,3,3,2,1,1,0,0,1,3
3478,0,21,3,2,1,1,0,0,0,1,2
3479,0,15,2,3,1,0,1,1,1,0,3
3480,0,18,2,3,2,1,1,1,0,1,4
3481,0,21,1,3,2,1,0,1,1,1,4
3482,1,17,1,3,1,1,0,1,0,1,3
3483,0,17,2,1,1,1,0,1,0,1,3
3484,1,15,1,2,2,1,1,1,1,1,5
3485,1,20,1,1,1,1,1,1,0,1,4
3486,1,25,3,3,2,1,0,0,1,0,2
3487,1,20,3,3,2,0,1,0,1,1,3
3488,1,20,2,2,1,1,1,1,0,0,3
3489,0,17,3,1,1,0,0,0,1,0,1
3490,1,19,3,1,2,0,1,1,0,0,2
3491,0,20,1,3,1,1,0,0,1,1,3
3492,0,22,3,1,1,1,1,1,0,0,3
3493,0,18,2,3,1,1,1,1,0,1,4
3494,1,24,3,1,1,1,0,0,1,0,2
3495,1,23,2,3,1,0,0,1,1,0,2
3496,1,18,3,1,2,0,0,1,1,1,3
3497,0,22,1,2,2,1,1,0,0,0,2
3498,0,16,2,1,1,0,1,0,1,0,2
3499,1,21,1,1,1,1,0,0,0,1,2
3500,0,22,2,1,1,1,0,1,0,0,2
3501,0,21,2,3,2,0,0,1,1,0,2
3502,1,17,1,3,1,0,1,1,1,0,3
3503,0,24,2,2,2,1,1,1,0,1,4
3504,0,19,3,1,2,1,0,0,0,0,1
3505,0,17,2,3,1,0,0,0,1,1,2
3506,0,15,3,1,1,0,1,1,0,1,3
3507,0,15,2,1,2,0,0,0,1,0,1
3508,1,18,1,1,1,0,1,1,1,0,3
3509,1,25,2,2,2,0,0,0,0,1,1
3510,1,15,3,1,2,0,1,0,0,1,2
3511,0,19,1,2,1,0,1,0,1,1,3
3512,0,23,2,2,2,1,0,0,0,0,1
3513,0,17,3,3,1,0,0,0,0,0,0
3514,0,17,3,2,2,1,0,0,1,0,2
3515,1,21,1,2,1,1,1,1,0,0,3
3516,0,20,2,1,1,1,0,1,1,1,4
3517,1,19,3,1,2,0,0,0,0,1,1
3518,1,24,3,2,2,0,1,1,0,0,2
3519,1,25,2,2,2,1,0,0,0,1,2
3520,0,22,3,1,2,1,1,0,0,0,2
3521,0,25,3,1,2,1,1,1,1,1,5
3522,1,18,3,1,1,0,1,0,1,1,3
3523,0,15,3,2,1,1,0,0,1,0,2
3524,0,20,1,2,1,1,0,0,1,1,3
3525,1,16,3,1,1,0,0,0,1,0,1
3526,1,18,1,2,1,1,0,1,1,0,3
3527,1,16,3,1,1,0,0,0,0,1,1
3528,0,21,3,2,2,1,0,0,0,0,1
3529,0,25,1,1,1,1,1,1,1,0,4
3530,1,15,2,2,1,1,1,1,0,1,4
3531,1,25,3,1,2,1,1,0,1,0,3
3532,1,19,2,1,2,0,1,1,1,1,4
3533,0,18,1,3,1,0,0,1,1,0,2
3534,1,22,3,2,2,0,1,0,1,0,2
3535,0,21,3,3,2,1,1,0,1,0,3
3536,0,18,3,2,1,1,0,1,1,1,4
3537,0,25,3,3,2,0,0,0,1,1,2
3538,0,22,3,2,2,1,0,0,1,0,2
3539,1,22,3,2,1,1,1,1,0,0,3
3540,0,18,1,2,2,1,0,1,1,0,3
3541,1,17,3,1,2,1,1,0,1,0,3
3542,0,23,3,3,1,0,1,1,0,0,2
3543,0,16,1,1,2,1,1,1,1,1,5
3544,0,25,3,2,2,0,1,0,0,1,2
3545,0,21,2,1,1,1,1,1,0,0,3
3546,1,24,3,2,2,0,1,1,0,1,3
3547,1,15,1,1,1,0,0,1,0,0,1
3548,0,23,3,1,2,1,1,0,0,1,3
3549,1,20,3,1,2,1,0,0,1,1,3
3550,1,16,2,1,2,1,1,1,0,1,4
3551,1,22,2,3,1,0,1,1,1,1,4
3552,1,18,2,1,2,0,1,1,0,1,3
3553,1,15,2,3,1,1,0,0,0,0,1
3554,0,21,3,3,1,0,1,0,1,0,2
3555,0,22,3,2,1,0,0,1,0,0,1
3556,0,21,3,3,1,0,0,1,1,0,2
3557,0,20,1,3,2,0,0,0,0,1,1
3558,1,25,1,3,2,0,0,1,0,0,1
3559,0,21,2,2,1,1,1,0,1,1,4
3560,0,15,3,1,2,1,1,0,0,0,2
3561,1,24,2,3,1,1,1,0,1,0,3
3562,1,22,3,1,1,1,1,1,0,0,3
3563,0,24,1,2,1,0,1,1,0,0,2
3564,0,20,3,3,1,1,1,0,0,0,2
3565,1,17,1,1,2,1,1,1,0,0,3
3566,0,17,2,2,2,0,1,0,1,1,3
3567,0,16,1,3,2,0,1,0,0,0,1
3568,0,15,3,2,2,1,1,0,0,1,3
3569,0,24,2,2,2,0,0,1,1,1,3
3570,0,21,1,2,2,0,1,1,0,0,2
3571,0,16,1,2,1,1,1,1,1,0,4
3572,0,25,1,1,1,1,1,0,1,0,3
3573,1,25,2,2,2,1,1,0,0,0,2
3574,0,17,1,1,1,1,0,1,0,0,2
3575,1,23,1,2,2,0,0,1,1,0,2
3576,0,25,2,3,1,0,1,0,0,1,2
3577,1,18,1,3,1,0,0,0,1,0,1
3578,0,23,3,2,2,0,0,1,0,0,1
3579,1,23,3,3,2,1,1,1,1,0,4
3580,1,24,3,3,2,1,0,0,0,0,1
3581,1,23,2,3,2,1,0,1,0,0,2
3582,1,23,2,3,1,1,1,0,1,0,3
3583,0,22,1,1,1,0,1,1,0,0,2
3584,0,25,2,1,2,1,1,0,0,0,2
3585,0,24,3,3,2,1,1,0,1,0,3
3586,0,18,2,1,2,0,1,1,1,1,4
3587,0,19,3,2,2,1,1,0,0,1,3
3588,1,24,3,1,1,0,1,0,0,0,1
3589,0,20,1,1,1,0,1,0,0,0,1
3590,1,15,3,1,1,1,0,0,0,0,1
3591,1,15,3,1,2,0,1,1,1,1,4
3592,1,24,2,1,2,1,1,0,1,1,4
3593,1,23,2,1,1,1,0,0,0,1,2
3594,1,25,3,2,2,1,1,0,1,1,4
3595,1,18,3,1,1,0,0,1,1,0,2
3596,1,21,3,2,2,1,0,0,0,1,2
3597,0,17,1,1,2,0,1,0,0,0,1
3598,1,20,3,1,2,1,1,0,1,1,4
3599,0,16,1,2,2,1,1,0,0,1,3
3600,0,22,1,3,2,1,1,1,0,1,4
3601,0,16,2,3,1,0,0,0,0,1,1
3602,0,21,3,2,2,0,1,1,1,0,3
3603,1,23,3,2,1,1,0,1,1,1,4
3604,0,25,2,1,2,1,0,0,1,1,3
3605,0,20,3,2,2,1,0,1,1,1,4
